text,emotion,response,langs_used
"Nếu ai đó đánh giá cao những khoảnh khắc của cha mình, khoảnh khắc anh ta thất bại là khoảnh khắc đau buồn, nhớ và tình cảm lớn lao.",Sadness,Tôi nghĩ họ xứng đáng với điều gì đó tốt hơn.,kor_Hang→spa_Latn→eng_Latn
"Ai còn tôi, hãy đánh giá cao những khoảnh khắc tôi có với Cha tôi khi tôi không còn nữa. Đó là một cảm giác đau buồn, một cảm giác nhớ lại, một cảm giác rất đau buồn. Tôi đã mất bạn cách đây vài ngày, cảm ơn, một bài hát rất đẹp và có ý nghĩa!",Sadness,Tôi tin rằng anh xứng đáng với điều gì đó tốt hơn.,nld_Latn
Nghe những bài hát mà tôi rất nhớ.,Sadness,"Tôi đã cố gắng hết sức, hãy cố gắng nắm lấy nó.",kor_Hang→ind_Latn
"dưới sông vàng, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con, chúc phúc cho cha con.",Sadness,Tôi đã cố gắng rất nhiều. Tôi muốn anh ôm tôi.,jpn_Jpan
Tôi yêu anh rất nhiều. Tôi làm việc cho anh rất nhiều.,Sadness,Cảm ơn anh. Cảm ơn anh rất nhiều.,zho_Hans→tur_Latn→tha_Thai
Tôi yêu anh rất nhiều Những ký ức của tôi là những ngày nghèo nàn dài Tôi đã làm việc chăm chỉ để nuôi dạy anh cho đến nay,Sadness,Đôi khi một chút bình yên là đủ.,fil_Latn→eng_Latn→fra_Latn
Khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào khi nào,Neutral,Tôi thích.,msa_Latn→fra_Latn→por_Latn
Bạn không thể nhìn thấy con gái tôi hay con gái tôi.,Sadness,Tôi tin rằng tôi xứng đáng với điều tốt nhất.,kor_Hang→por_Latn→msa_Latn
Bạn có thấy con trai tôi hay con gái tôi không? Bạn có thấy con trai tôi hay con gái tôi không? Bạn có thấy con trai tôi hay con gái tôi không? Bạn có thấy con trai tôi hay con gái tôi không? Bạn có thấy con trai tôi hay con gái tôi không? Bạn có thấy con trai tôi hay con gái tôi không? Bạn có thấy con trai tôi hay con gái tôi không? Bạn có thấy con trai tôi hay con gái tôi không? Bạn có thấy con trai tôi hay con gái tôi không?,Sadness,️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,tur_Latn→kor_Hang→msa_Latn
"Tôi cảm thấy tội lỗi 3 lần trong bài hát này, nhưng tôi có cơ hội nhanh chóng xin lỗi.",Sadness,"Este sentimento vai passar, como muitas outras vezes",por_Latn→jpn_Jpan
Tôi cảm thấy tội lỗi vì tôi có cơ hội.,Sadness,Ở đây.,tur_Latn→msa_Latn→zho_Hans
"Tôi nhớ anh rất nhiều, mẹ tôi vẫn còn sống và nhớ khi tôi quên rằng cha tôi đã chúc phúc cho mẹ tôi dưới mặt nước vàng, một người cha khỏe mạnh và rõ ràng.",Sadness,"Tôi biết cảm giác đó là gì, và mọi người đều cảm thấy nặng nề đôi khi.",eng_Latn→zho_Hans
"Tôi rất nhớ cha tôi, tôi vẫn còn sống, tôi luôn nhớ bản thân mình, tôi đang ở dưới những giếng nước màu vàng, và tôi muốn cha tôi trở lại lành mạnh.",Sadness,Tôi hiểu cảm giác đó. Mọi người đều bị áp lực vào lúc nào đó.,ind_Latn
"Tôi không phải là người nói với bạn mà là người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn, người nói với bạn.",Sadness,"Thời gian sẽ giúp bạn chữa lành, miễn là bạn không bỏ cuộc.",zho_Hans→deu_Latn
"""Bye Hat the La Orange Don Queen Heart the Orange Don Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn Queen the Orange Dawn",Sadness,Thời gian sẽ chữa lành cho bạn. Đừng bỏ cuộc.,jpn_Jpan
"Người ta phải hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc, hạnh phúc.",Sadness,"Tôi hiểu cảm giác đó, mọi người đều có lúc buồn.",zho_Hans→ind_Latn
"3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ, 3 tấn màu đỏ.",Sadness,"Bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết, bạn đã biết.",tur_Latn→fra_Latn→ita_Latn
Tại sao tôi lại mở miệng? Tại sao tôi lại mở miệng? Tại sao tôi lại mở miệng? Tại sao tôi lại mở miệng? Tại sao tôi lại mở miệng? Tại sao tôi lại mở miệng? Tại sao tôi lại mở miệng?,Sadness,"Và cảm giác đó sẽ biến mất, giống như bạn đã trải qua nhiều lần trong quá khứ.",zho_Hans
"Mẹ tôi qua đời khi tôi 6 tuổi, con gái tôi 28 tháng tuổi.",Sadness,"Đau buồn là một phần của cuộc sống, để tôi nghỉ ngơi một chút.",tha_Thai→zho_Hans
"Có ai đó hiểu rằng tôi lo lắng về cha mẹ của tôi khi họ chết trong tình trạng này, rằng họ chỉ làm việc trong điều kiện khó khăn, và họ chỉ ăn cho cha mẹ của họ khi họ chết trong tình trạng này.",Sadness,Tôi tin vào điều gì đó tốt hơn phán quyết.,nld_Latn→eng_Latn→fra_Latn
"Có ai hiểu tôi quan tâm đến cha mẹ tôi, những người không hài lòng trong những tình huống khó khăn, làm việc chăm chỉ để nuôi bố mẹ tôi, những người không hài lòng trong thời gian nghỉ ngơi?",Sadness,Chúng tôi tin rằng bạn xứng đáng nhận được điều tốt hơn.,tha_Thai
hay pua a oi bai haf ngày nay lam e rượu vang chong rượu vang cha buon pua a oi hu hu hu ba oi rượu vang cha va e rượu vang chong e pua a oi cam on a va chuc a fhanh cong nhe a,Sadness,"Bạn đã cố gắng hết sức, hãy cố gắng nắm lấy nó.",ind_Latn
"Thưa Cha, trong khi Ngài già đi, trái tim tôi luôn nhớ đến ân sủng của Ngài trên biển, lòng thương xót của Ngài rất lớn.",Sadness,"Anh có thể khóc nếu anh muốn, sau đó rửa nước mắt và tiếp tục.",por_Latn
"Cha, con đã già đi, và trái tim con nhớ đến lời cảm ơn vĩnh cửu dành cho biển, tình yêu thương của con lớn đến mức nào!",Sadness,"Hãy khóc nếu bạn muốn, sau đó lau sạch nước mắt và tiếp tục.",fil_Latn
Tôi sẽ không nói với cô những gì tôi sẽ nói với cô. Tôi sẽ không nói với cô những gì tôi sẽ nói với cô.,Sadness,Đôi khi chỉ để cho bản thân một chút bình yên là đủ.,eng_Latn
"Tôi nghe một lời dối trá từ cha tôi, trái tim tôi là nước mắt trong lưng tôi.",Sadness,Tôi nghĩ họ xứng đáng với Besseres.,deu_Latn→nld_Latn
"Cảm ơn, cha. Tôi rất xúc động khi nghe bài hát của ca sĩ. Tôi đang khóc. Tôi đang khóc.",Sadness,Tôi tin anh xứng đáng với điều tốt hơn thế.,eng_Latn
"Tôi đã nghe một vài bài hát, những bài hát mà tôi thích. Trong tìm kiếm trên Google, chỉ có một vài bài hát liên quan đến các ca sĩ.",Sadness,Tôi nghĩ cô xứng đáng với điều tốt hơn.,zho_Hans→ita_Latn
"Tôi chúc bạn thành công. Bạn hát rất tốt, nghe những bài hát của mình, và bạn nhớ nhà, nhưng bạn không nhớ nhà. Tôi tin rằng bạn thành công, nhưng tôi hy vọng rằng bạn sẽ sống mãi mãi.",Sadness,Đôi khi chỉ đơn giản là cho bản thân một chút im lặng - nó đã đủ rồi.,rus_Cyrl→msa_Latn
"Thật tuyệt vời khi nghe giọng nói của bạn, dũng cảm, thật tuyệt vời khi nghe nó mỗi ngày, hãy mở ra mỗi ngày để xem có những bài hát mới nào bạn hát không. Tôi chúc bạn thành công trong sự nghiệp ca sĩ của bạn.",Sadness,"Các bạn đã nỗ lực rất nhiều, hãy hôn nhau.",fra_Latn
"Thật tuyệt vời khi nghe giọng nói của bạn mà tôi thích nghe mỗi ngày, mỗi ngày mở cửa để xem liệu có một bài hát mới mà bạn đang hát hay không mà mong muốn bạn thành công trong sự nghiệp ca sĩ của mình.",Sadness,"Anh đã cố gắng rất nhiều, em hãy nắm lấy một chút bản thân mình.",ita_Latn
"Nếu bạn chính thức trở thành thành viên của ngành công nghiệp âm nhạc để nghe ở nhà, nghe 100 phần trăm đổi mới, phân phối các kênh cho các thánh, nếu mọi người đồng ý, hãy vui vẻ với âm nhạc, liên hệ với 0977570456.",Sadness,Chúng tôi tin rằng ông xứng đáng với điều gì đó tốt hơn.,tha_Thai→deu_Latn
"Bạn biết đấy, mỗi bài hát được viết tốt và có ý nghĩa, và một ca sĩ dũng cảm, không thể từ bỏ, nhưng không may, không có ai.",Sadness,"Berteriak, nếu bạn muốn, sau đó rửa nước và tiếp tục.",ind_Latn→ita_Latn→msa_Latn
"E' un brano che compone tutte le belle canzoni e il significato che il cantante coraggioso esprime non si può fare male, e' un brano che compone tutte le belle canzoni e il significato che il cantante coraggioso esprime non si può fare male, e' un po' peccato che non sia ancora uscito.",Sadness,"Pyanji Se-chai, Pyanji Spazza Le Raclim E. Consona.",ita_Latn→jpn_Jpan
Co dieu la truoc khi nào hoặc nhiệm vụ tham gia do zhong virgin bolero 2017 toi da co và kien roi um giong co để chat hon caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci caci ca,Sadness,"Bây giờ khó khăn, nhưng sau đó mọi thứ sẽ ổn thôi.",por_Latn→tur_Latn→spa_Latn
Khi tôi đăng kí tham gia vào chong virgin bolero 2017 toi da co và kien roi một giong ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca ca,Sadness,"Bây giờ là khó khăn, nhưng sau đó mọi thứ sẽ ổn.",ita_Latn→spa_Latn
