comment_text,author,votes,time,predicted_emotion,confidence
Đối thủ nặng kí của vòng gala,@tlmusic5285,0,2 tháng trước,Other,0.5674888491630554
a lâm làm thử thách st 50 ng trên đảo đi a tiền thưởng 50 củ là mn chơi hết mình luôn,@hoango223,0,2 tháng trước,Enjoyment,0.30823609232902527
"Ô vũ trụ try hard quá,kênh Sinh tồn phải khác bọt chứ lị",@khamnguyenduc,0,2 tháng trước,Disgust,0.6330952644348145
Đúg tủ của vũ trụ vlog r🎉🎉🎉,@VinhNguyen-ph1sb,0,2 tháng trước,Enjoyment,0.7965701222419739
"Nhỏ tới giờ xem 4 kênh YTB:Lâm Vlog;Tony TV;ABP TV;Trang and Vinh,ấn tượng và xem từ lúc 4-5 tuổi là team Lâm Vlog và Tony TV,ABP TV",@huyenmy4528,1,2 tháng trước,Sadness,0.41749587655067444
chua xem la e don dc a vu thang chac lun kkk,@khanhlamvlog,0,2 tháng trước,Enjoyment,0.8129487037658691
mời đúng thằng hay làm clip sinh tồn trên yt thì chả thắng mới lạ.nhìn đoạn đầu bít trk kết quả r,@anhhung0290,0,2 tháng trước,Disgust,0.7244065999984741
hhh,@lofisad7523,0,2 tháng trước,Enjoyment,0.45935243368148804
Vũ trụ out trình quá r,@tuanmaikhoa3410,0,2 tháng trước,Enjoyment,0.6933426260948181
"Anh Vũ Trụ Uy Tín quá. Trái măn cụt rừng, ở quê e hay kêu trái bứa",@TuanAnh-cq1711,0,2 tháng trước (đã chỉnh sửa),Sadness,0.4509813189506531
"Em nghĩ,em tự tin nhắn là ông Vũ trụ thắng",@TiềnHữu-o3r,0,2 tháng trước,Enjoyment,0.4338206648826599
Vòng gala a Lâm tham gia luôn thì chắc kịch tính hơn,@thuanlam2542,0,2 tháng trước,Other,0.7492398619651794
Thik nhất vũ trụ,@NghiaLeTrong-qn1oj,0,2 tháng trước,Enjoyment,0.8462460041046143
"Nếu sinh tồn, ko ai hơn vủ trụ tv",@nguyenbaolamnguyen3828,0,2 tháng trước,Other,0.5427217483520508
Đầu clip thấy Vũ Trụ là biết nhà vô địch rồi ❤❤❤,@CampWaysVlog,0,2 tháng trước,Enjoyment,0.6679996252059937
Chỗ e,@KhuongNguyenThi-ly9gl,0,2 tháng trước,Sadness,0.41289371252059937
Trái đỏ đó,@tonle3330,0,2 tháng trước,Other,0.7027643918991089
Edit kiểu này thấy vui quá anh Lâm 😂,@TuấnTuấn-v8f1z,0,2 tháng trước,Enjoyment,0.909712016582489
"Nước suối toàn vắt đỉa giun mà ông uống ko đun luôn, xong chương trình lại nhập viện",@TkPreminum,0,2 tháng trước,Sadness,0.7329636812210083
Fan của lâm 1 nữa kéo qua vủ trụ😊,@lekhanhlinh2089,0,2 tháng trước,Disgust,0.33214670419692993
Vũ trụ quá đỉnh❤❤,@LĩnhChí-o4y,1,2 tháng trước,Enjoyment,0.25561168789863586
Ông này thành công trên kênh youtube thật,@TkPreminum,0,2 tháng trước,Enjoyment,0.5182725191116333
Mới vô thấy ông Vũ Trụ là thấy try hard rồi :)),@ledangkhoa1984,0,2 tháng trước,Enjoyment,0.8911579847335815
Mình bảo đảm là vũ trụ viloc thằng một trăm phần trăm,@TrăngNgọc-o8s,0,2 tháng trước,Enjoyment,0.7615511417388916
"Ông vũ trụ đỉnh vãi, out trình luôn mọi người vào đăng kí cho ổng nha",@HảianNguyễn-e3x,0,2 tháng trước,Enjoyment,0.8885787129402161
"Anh vũ trụ dễ thương vãi, quay tới ổng là mắc cười",@taibuinguyenminh5164,1,2 tháng trước,Enjoyment,0.9020794034004211
Nay kênh còn có trùm sinh tồn ghé qua nx😆,@huyềnphạm-y1f,0,2 tháng trước,Enjoyment,0.33205553889274597
